40074,Sitka
304515,Raleigh
214314,Christchurch
51060,Kinshasa
94680,Okinawa
157796,Chicago
487610,Chaguanas
116408,Manila
487552,Canberra
372582,Houston
61218,Changchun
27508,La Serena
283805,Hanoi
7964,Handan
421186,Maracaibo
324642,Fukuoka
328942,Bulawayo
156404,Kota Kinabalu
427589,Birmingham
24613,Fort-de-France
318277,Sri Jayawardenapura-Kotte
313092,Naypyidaw
295307,Kabul
361275,Petropavlovsk-Kamchatsky
489778,Tiraspol
208028,Guwahati
193327,Valletta
372086,Marseille
171398,Koror
374780,Zhengzhou
125454,Alofi
444155,Conakry
319017,Petropavlovsk-Kamchatsky
231991,Willemstad
456468,Road Town
46437,Dublin
489088,Chişinău
80169,Minsk
98158,Houston
206507,La Serena
70547,Rabat
70401,Brikama
343142,Mexico City
442496,Road Town
141070,Melbourne
342673,Curitiba
60456,Kigali
36404,Montevideo
126054,Panama City
224519,Santo Domingo
167950,Kaliningrad
341227,George Town
221933,Sitka
348900,Cape Town
188157,Makati City
394436,Tamale
87521,Majuro
499807,Helsinki
349439,Tashkent
137063,Ashgabat
367776,Bujumbura
50359,Lucknow
178622,Suva
191126,Xining
26631,Honiara
47075,Milan
223699,Adamstown
411634,Saint-Denis
38461,Changchun
117933,Virginia Beach
217896,Cockburn Town
337623,Valparaíso
367778,Kingstown
196,Las Palmas de Gran Canaria
444373,Nukulaelae
127273,Quetzaltenango
137385,Zapopan
65782,Cincinnati
363023,Adamstown
227907,Gdańsk
82008,Wuhan
228809,Edmonton
139162,Shigatse
31001,Kabul
252045,Gothenburg
452743,Maputo
289619,Birmingham
429619,Vatican City
453142,Tirana
465169,Newcastle
133981,Cork (city)
18122,Virginia Beach
79272,São Paulo
96403,Cape Town
272738,Stuttgart
288190,Maracaibo
479892,Belém
382214,Addis Ababa
94023,Mashhad
87508,Cork (city)
421547,Chuí
58628,Kansas City
447692,Forked River
267163,Paris
233823,Osaka
115730,Padang
400872,South Tarawa
331530,Tunis
338391,Yamoussoukro
233168,Hargeisa
165541,Cairo
286105,Belfast
297028,St. George's
204853,Dili
28241,Surabaya
391407,Algiers
300294,Anadyr (town)
383503,Wollongong
224853,Hong Kong
471553,Memphis
8276,Sarajevo
349221,Moroni
40689,Tskhinvali
428326,Los Angeles
107158,Tripoli
410475,Santo Domingo
191420,Hyderabad
150000,Adak
322891,Montevideo
8461,Shijiazhuang
419122,Wuhan
130569,Ho Chi Minh City
14730,Oklahoma City
211703,Kandahar
119430,Vientiane
298891,Brussels
249829,Sydney
279199,Brikama
415841,Belfast
455494,Maputo
193710,Innsbruck
11911,Algiers
371203,Siem Reap
279410,George Town
30645,Khartoum
193477,Willemstad
107259,Lyon
53417,Nakhon Ratchasima
434012,St. John's
298688,Mogadishu
467862,Boston
427650,Arbil
409662,Basra
200835,Pune
490176,Cincinnati
277895,Dili
156424,Zagreb
239505,Port Said
107115,Linz
258902,Xining
49444,Thimphu
80225,Durban
456702,Ndola
330756,Ashgabat
271399,Saint-Denis
66992,San Diego
61498,Banjul
83444,Abidjan
290243,Ipoh
208801,Antwerp
176461,Rio de Janeiro
96722,Brussels
323378,Addis Ababa
403168,Bogor
310675,Baghdad
270046,Colombo
106741,Birmingham
53195,Panama City
72028,Dunedin
223005,San Antonio
269854,Nukuʻalofa
432605,Surat
176311,Salt Lake City
235239,Dhaka
415294,Udon Thani
2715,Djibouti (city)
288862,Kobe
35368,Pekanbaru
306731,Zapopan
306227,Phuket (city)
325529,Alexandria
426164,Saint-Pierre
330898,Quetzaltenango
53395,Beijing
414592,South Tarawa
460112,Cologne
296787,Kansas City
359214,Bulawayo
188865,Amman
112571,Lagos
583,Osaka
395136,Mashhad
439306,Bangkok
366205,Kingstown
64520,Lubumbashi
147779,La Serena
256936,Stockholm
462926,City of Halifax
365239,Douala
404150,Guangzhou
390316,Angra do Heroísmo
352602,Santiago
383662,Lucknow
53645,Quezon City
299834,Ibadan
175130,Harbin
246327,Espoo
210953,Thimphu
299450,Maputo
424236,Milwaukee
220794,Mexicali
296283,Munich
165772,Zapopan
226375,Macau
84067,Manchester
301687,Murmansk
317693,Conakry
493231,Rabi Island
459365,Okinawa
484390,Timbuktu
307439,Arbil
210834,Amsterdam
44552,City of San Marino
2895,Edmonton
34113,Novosibirsk
265283,Bissau
490610,Espoo
130660,Ilhéus
67038,Salzburg
33074,Concepción
374600,Luxor
394522,Pago Pago
48745,Jerusalem
404703,Huế
176788,Cebu City
143778,Ottawa
339988,Dodoma
63048,Monaco
406332,Omsk
241262,São José dos Campos
319900,Avarua
373717,Majuro
423871,Port Moresby
348332,Düsseldorf
369284,Strasbourg
9287,Panama City
342264,Los Angeles
14831,Pekanbaru
270671,Tagbilaran
299800,Minneapolis
351684,Busan
453007,Moscow
71954,Conakry
34492,Harare
369984,Lanzhou
200630,Taiyuan
457407,Las Vegas
345120,Stuttgart
25576,Shenzhen
483708,Guayaquil
49708,Mamoudzou
301124,Valparaíso
483777,Buffalo
156949,Virginia Beach
429561,Adelaide
327309,Zamboanga City
426794,Forked River
415085,Hargeisa
19008,Lahore
331339,Cannes
491512,Antwerp
183260,City of Halifax
11903,Virginia Beach
404201,Santiago de Cuba
475624,Chuí
168924,Gaza
272389,Colombo
225098,Hanover
294349,Guangzhou
106813,Miami
306892,Ashgabat
49446,Berlin
55525,Saint Petersburg
1898,Mbabane
109743,Adak
244744,Seville
383739,Marseille
210670,Quito
359620,Quetzaltenango
448722,Hat Yai
246481,Libreville
138638,Málaga
395715,Fukuoka
141454,Gaza
175320,Quetzaltenango
130098,Aarhus
419325,Concepción
120870,Palembang
316956,San Francisco
141218,Kota Kinabalu
933,Amman
133913,Porto Alegre
70360,Port Louis
244224,Vatican City
431134,Dededo
438820,Shigatse
140183,Tijuana
179942,Mata-Utu
215200,Rabi Island
324829,Stanley
217781,Puebla
116606,Mata-Utu
93188,Naypyidaw
155514,The Hague
187736,Chongqing
396716,Doha
279822,Concepción
40947,Fairbanks
394256,Kanpur
129966,Berlin
108622,Graz
262464,Reykjavík
428347,Cincinnati
317969,Lagos
298180,Pontianak
357726,Leipzig
324136,Stepanakert
248261,Dili
11724,Baghdad
483676,Shenyang
445786,San Antonio
334078,Perth
482864,Lyon
227487,Chennai
217830,Hanoi
428137,Vladivostok
205548,Ibadan
479559,Gangtok
434833,Zanzibar City
28719,Yokohama
378253,Aarhus
229164,Kandy
99676,Stockholm
369243,Dhaka
366399,Nagoya
489239,Medina
253296,Gaziantep
317380,Davao City
113995,Mersin
436001,Dushanbe
78743,Avarua
164901,Santo Domingo
277267,El Paso
23244,Adak
329599,Valencia
363684,Islamabad
141613,Khartoum
196615,Dalian
135492,Liverpool
330797,Asunción
391669,Düsseldorf
481589,Glasgow
113782,Surabaya
383505,The Valley
171595,Córdoba
401606,Blantyre
183206,Yaren District
460846,Nanning
120722,Tegucigalpa
391110,Enugu
345888,Palma
469195,Las Palmas de Gran Canaria
45240,Port Blair
476044,Atlanta
314306,Port-au-Prince
132400,Willemstad
285934,Muscat
288215,Charlottetown
132973,Petropavlovsk-Kamchatsky
229051,Monrovia
81227,Ponta Delgada
340473,Stockholm
391425,Sacramento
171645,Gangtok
405736,Chennai
328334,Saint-Pierre
306258,Dresden
385722,Melbourne
52072,Valencia
436167,Newcastle
273003,Kota Bharu
156330,Riga
272218,Chiang Mai
421804,Medellín
385224,Ankara
248394,Providence
1142,Cairns
241201,Stanley
126980,Lima
347483,Tartu
335666,Adamstown
445859,Manzini
157002,Jerusalem
182622,Seoul
376072,Batticaloa
244614,Gdańsk
166177,Roseau
431185,Dunedin
491964,Harare
415944,Ponta Delgada
453708,Perth
18699,Dededo
99958,Nukus
453638,Christchurch
235903,Mamoudzou
234,Buffalo
69285,Monterrey
369348,Kobe
449402,Helsinki
313787,Konya
144337,Rochester
386975,Bridgetown
308284,Iquitos
32952,Hyderabad
473547,Cebu City
444073,Mbabane
387950,Brasília
246069,Detroit
228122,Minsk
124572,Valletta
24128,Munich
407232,Antofagasta
133964,Brasília
461944,Boa Vista
254465,Baltimore
73435,Ljubljana
406459,Yaren District
82523,Maputo
339493,Manchester
191600,Taichung
245483,Jayapura
234130,Miri
51733,City of Halifax
88833,Jerusalem
7684,Murmansk
359849,Winnipeg
315184,Anadyr (town)
190936,Port of Spain
423112,Abuja
355873,Chihuahua
1592,Cartagena
19563,Sri Jayawardenapura-Kotte
64305,Praia
63264,Port Elizabeth
452825,Yogyakarta (city)
421618,Medina
404080,Palembang
53479,Horta (Azores)
81896,Bangkok
412642,Busan
255847,Zapopan
358477,Prague
176182,Portland
84642,Praia
105356,Sapporo
407981,Muscat
497551,Srinagar
341978,Panama City
85287,Yangon
47943,Dili
237103,Blantyre
453891,Damascus
62554,Kaohsiung
214483,Kingstown
27468,Vladivostok
301898,Ludhiana
437614,Karachi
418266,Xi'an
323121,Campo Grande
258066,Boa Vista
478140,Yamoussoukro
181812,Birkirkara
70682,Maceió
45443,Puerto Williams
163022,Rosario
429977,Quetzaltenango
349615,Frankfurt
272589,Ibiza
385558,Arbil
106403,Okinawa
345200,Melekeok
124523,Rawalpindi
318228,The Hague
12520,Helsinki
33372,Berlin
88989,Split (city)
403704,Odessa
425896,Lucknow
148006,Bangui
365384,Angra do Heroísmo
489486,Düsseldorf
137477,Mendoza
451273,Rio Branco
58712,Budapest
169349,Dushanbe
275479,Nanning
2613,Tijuana
469390,Chişinău
40815,Anchorage
43891,Abuja
50843,Nicosia
295973,Suva
141906,Brazzaville
337239,Pontianak
73100,Louisville
407783,Handan
222738,Moscow
55448,Nairobi
247405,Batticaloa
332807,Puebla
201369,Zamboanga City
409067,Yakutsk
81893,Managua
360322,Tucson
342085,Busan
496469,Canberra
293554,Whitehorse
311775,Taichung
138483,Istanbul
415689,Tijuana
472,Forked River
377176,Lviv
53659,Munich
182915,Los Angeles
251612,Mérida
385725,Nanjing
5657,Zagreb
446233,Palma
116426,Kawasaki
280524,Gaziantep
367901,Chongqing
137687,Luxembourg (city)
180523,Tripoli
13393,Lubumbashi
245001,Glasgow
267890,Kathmandu
94432,Petropavlovsk-Kamchatsky
194783,Curitiba
471204,Assis
30818,Taipei
213256,Dili
131498,Thiès
68411,Panama City
84540,Luxor
464235,Cairns
415665,Buffalo
224946,Hanga Roa
330028,Dongguan
307404,Nukus
342911,Changchun
268002,Tripoli
173682,Bangui
459816,St. George's
248828,Arbil
206129,Manama
290831,Bangalore
325835,Porto
187882,El Aaiún
240500,Frankfurt
54931,Port Louis
155217,Tianjin
367174,New Delhi
362453,Wuhan
177297,Zagreb
461558,Wonsan
455880,Daegu
140523,Palembang
492676,Montreal
173263,Perth
160598,Philadelphia
381763,Nouakchott
252434,Bratislava
119087,Nantes
44684,Jacksonville
83193,Curitiba
467265,Campo Grande
465991,Hilo
211860,Oslo
82953,Tucson
84466,Padang
8851,Moscow
354882,Phuket (city)
396245,Christchurch
165497,Paramaribo
486650,Mashhad
102143,Lanzhou
231612,Tampa
184198,Phoenix
278487,Horta (Azores)
71855,Madrid
388062,Almaty
596,Wollongong
437075,Pristina
328068,São Tomé
73494,Valdivia
338508,Surabaya
440872,Hilo
131888,Tbilisi
369770,Iquique
184985,Memphis
4785,Cincinnati
56157,Tórshavn
258171,Campinas
454592,Koulikoro
309149,Ashgabat
339233,Louisville
463224,Amman
454979,Juneau
498193,Bergen
419785,Huế
192504,Incheon
394652,Ottawa
33330,Saint Petersburg
152176,Sana'a
106136,Espoo
147861,Kawasaki
169960,La Paz
285217,Lagos
112986,Gaborone
417215,Cincinnati
196865,Antananarivo
402892,Yokohama
79108,Amritsar
226326,Bujumbura
236572,Brussels
206634,Phoenix
215602,Kano
9753,Hamilton
217403,Atlanta
285349,Paramaribo
408,Harbin
153695,Campinas
279649,Maceió
60240,Puerto Williams
322192,Frankfurt
420849,Saint-Denis
263983,Livingstone
289822,Kandy
178152,Nagpur
291364,Saint-Denis
364720,Rockhampton
2934,Taiyuan
299164,São Tomé
391932,Manzini
372575,Monaco
166385,Munich
245002,Salt Lake City
325293,Nashville
387396,Skopje
264328,Valdivia
158819,Madrid
82445,Indianapolis
288972,Kandahar
427322,Aarhus
348184,Honolulu
375266,Shijiazhuang
213365,Havana
84744,Malé
420920,Port Elizabeth
424022,El Paso
235163,Freetown
499242,Bamako
31954,Rio de Janeiro
89757,Manama
145903,Sitka
188749,Gaziantep
78195,Ilhéus
285032,Dibrugarh
116937,Djibouti (city)
417510,Kuala Lumpur
149550,Zürich
37157,Vaduz
437261,Cairo
389397,Zhengzhou
169937,Recife
225182,Leeds
125627,Raleigh
383671,New Delhi
210775,İzmir
248572,Pittsburgh
49636,Willemstad
61500,Fairbanks
376588,Petropavlovsk-Kamchatsky
461572,Hai Phong
496542,Nukulaelae
433041,Bangkok
237216,Medan
61604,Apia
36371,Detroit
146635,San Francisco
304286,Vienna
172388,Cairns
4427,Dibrugarh
82068,Memphis
60683,Whitehorse
144760,Hiroshima
189491,Rabi Island
436368,Frankfurt
122821,Pyongyang
72470,Tamale
398325,Algiers
328731,Palikir
471053,Ludhiana
370306,Toulouse
199447,Chengdu
106454,Cockburn Town
100360,Karachi
257106,Andorra la Vella
175475,Colombo
9616,Medellín
217354,Fortaleza
340214,Athens
104725,Düsseldorf
440318,Campo Grande
481880,Memphis
172130,Toulouse
160497,Libreville
466393,Ibiza
328465,Tokyo
416363,Tiraspol
310152,Lviv
482614,Bujumbura
46979,City of San Marino
317894,Cotonou
81693,Winnipeg
107304,Memphis
287305,Kraków
235332,George Town
352999,Amritsar
450627,Antofagasta
425070,Berlin
69202,Saint-Denis
464274,Louisville
142948,Tegucigalpa
17247,Sitka
221699,Dibrugarh
468485,Antananarivo
338501,Wollongong
136310,Gaborone
272850,Pyongyang
308158,La Serena
306782,Kaliningrad
29870,Zagreb
391294,Montevideo
16249,Abuja
118331,Francistown
465441,Kingston
209598,Bratsk
272945,Wuhan
304,Yerevan
42353,Puebla
332090,Praia
492141,Sukhumi
430575,Alexandria
376414,Malé
403398,Manchester
157124,Kunming
143813,Antananarivo
365263,Dresden
269210,Cardiff
421780,Francistown
218539,Hargeisa
10959,St. Louis
234270,Lobamba
272459,Nukulaelae
486169,Luanda
338722,Yerevan
38761,St. George's
69652,Anchorage
253444,Bangalore
326562,Kota Kinabalu
168634,Dubai
214188,Taiyuan
357065,Cape Town
23161,Luanda
460190,Majuro
336216,Raleigh
51247,Recife
147384,Padang
147415,Kabul
385339,Cleveland
207574,Hat Yai
137320,Lucknow
347673,Mbabane
414362,Brasília
342,Hong Kong
259101,Apia
87346,Zhengzhou
418240,Kyoto
256918,Kingstown
440969,Durango
340428,Luxembourg (city)
484411,Wollongong
9389,Linz
5663,Rotterdam
194193,Palma
446123,Vancouver
327496,Yaoundé
256793,Guadalajara
278628,Recife
212704,Stanley
236852,Cardiff
172984,George Town
203171,Istanbul
163652,Rio Branco
147655,Incheon
14196,Riyadh
330672,Kandahar
227234,Palikir
158476,Guwahati
287038,Brikama
378007,Santo Domingo
88236,The Valley
276320,Reykjavík
358935,Makassar
414246,Shanghai
377741,The Hague
119368,Lanzhou
363814,Xining
461985,Mandurah
427866,Kuala Lumpur
366723,Casablanca
169730,Luxembourg (city)
72347,Maracaibo
66215,Peshawar
220698,Kolkata
253286,Salt Lake City
308189,Almaty
373743,Auckland
484990,Santa Cruz de la Sierra
56566,Nukus
146104,Geneva
281382,Jacksonville
407398,Pekanbaru
146452,Kano
473743,Castries
429906,New York City
149559,Calama
457750,Nuuk
194273,Tampa
494909,Enugu
31170,Indianapolis
387423,Tripoli
447880,Bandung
381647,Bulawayo
29189,Helsinki
147830,Juneau
212669,Barcelona
285772,Las Vegas
168191,Mandurah
376714,Cardiff
17161,Nizhny Novgorod
365717,St. Louis
412939,Udon Thani
168690,Christchurch
134367,Simferopol
228212,San Salvador
430968,Podgorica
229764,Yerevan
212352,Hat Yai
90140,Paris
397626,Siem Reap
44308,Simferopol
63071,Enugu
50470,San Diego
389205,Kharkiv
236971,Luxor
489911,Hargeisa
395596,Mashhad
342948,Nice
391313,Rabi Island
264054,Porto-Novo
253215,Bratislava
56595,Iquique
466454,Milan
215620,Helsinki
435684,Port Louis
451457,Stockholm
389131,Nukulaelae
392395,Tripoli
465066,Porto Velho
234786,Asunción
8047,Wollongong
90483,Malang
251610,Bangkok
7915,Rio de Janeiro
336322,Invercargill
38662,Tripoli
114733,Las Palmas de Gran Canaria
300610,Nairobi
157835,Chiang Mai
9004,Monaco
361221,Niamey
27305,Adelaide
493862,Caracas
455780,Panama City
58881,Providence
28704,Invercargill
102364,Assis
326865,Kunming
34163,Hobart
10439,Cotonou
65581,Thiès
224902,Hanoi
120792,Jersey City
7687,Xi'an
74541,Milan
138780,Andorra la Vella
454498,Yogyakarta (city)
182914,Sarajevo
49453,Aberdeen
373191,Port Said
212778,Bern
327200,The Valley
151404,Kano
122914,Damascus
425789,Gold Coast
245311,Pyongyang
306183,Dibrugarh
357406,Jakarta
377084,Vatican City
88850,Port Blair
275243,Manama
129655,Macapá
490629,San Juan
228513,Cartagena
351127,Maracaibo
224682,Oslo
138237,Durban
176361,Freetown
285882,Niamey
370115,Bishkek
351068,Rio de Janeiro
97350,Port-au-Prince
405821,Marseille
214151,Monaco
400933,Kandy
209078,Hamilton
423489,Stuttgart
401039,Rawalpindi
169964,Sarajevo
203558,Monaco
237105,Bursa
456074,Rabi Island
120061,Quezon City
260193,Jamestown
481706,Luxembourg (city)
142559,Lanzhou
233660,Sacramento
153895,San Diego
378936,Dunedin
454296,Amritsar
229038,Wonsan
112912,Wollongong
8134,Toronto
129865,Concepción
571,Nouméa
330538,Mwanza
354817,Hilo
73458,Dodoma
411353,La Serena
37066,Sana'a
426175,Siem Reap
451478,Boa Vista
11990,Suva
182098,Ambon
10246,Multan
455361,Brisbane
346199,Hamilton
212722,Dunedin
420267,Chuí
393969,Rockhampton
87930,N'Djamena
242984,Agartala
159272,Cork (city)
231083,Muscat
370365,Bujumbura
101695,Ndola
407485,Mérida
298412,Leipzig
101559,Bangui
260917,Honiara
394577,Lagos
359535,Yekaterinburg
224384,Malé
181797,Mbabane
246902,Belize City
89804,Omsk
163165,Maseru
112471,Beijing
81408,Mata-Utu
255406,Kano
17310,Kolkata
215662,Pattaya
249628,Istanbul
133047,Murmansk
68258,Bogotá
321336,Tampa
285248,Damascus
191965,Longyearbyen
307860,Yaren District
198821,Shillong
123902,Bridgetown
160984,Huế
424100,Ibadan
270563,Brikama
24774,Ankara
433734,Wonsan
30624,Honolulu
133259,Kaohsiung
10656,Khartoum
42066,Punta Arenas
173992,Anchorage
177870,Sucre
312987,Bujumbura
82293,Chicago
331835,Banjul
153062,Kota Kinabalu
155628,Tegucigalpa
378201,Palikir
333032,Maceió
414613,Tskhinvali
399376,Wollongong
238916,Honolulu
135244,Whitehorse
457480,Astana
460977,Mexico City
12271,Hai Phong
435711,Yekaterinburg
165109,Houston
122237,Casablanca
411593,Buenos Aires
232115,New Orleans
191692,Cape Town
206815,Santiago
19795,Porto-Novo
317101,Kano
416519,Punta Arenas
122823,Lyon
275344,San Francisco
317429,Lucknow
370966,Addis Ababa
322848,Boa Vista
404125,Vaduz
270180,Chengdu
80490,Panama City
177811,Nukus
323958,Skopje
260014,Campinas
203532,Porto Alegre
144266,Papeete
211190,Osaka
111796,Cologne
228565,Linz
227744,Toulouse
174924,Suva
6533,Valparaíso
78824,Omdurman
304131,Bandung
63693,Toronto
423473,Gaza
77912,Porto Alegre
426211,Luxor
27294,Edmonton
332021,Miami
46341,Tijuana
379006,Gothenburg
480203,Cayenne
134411,Abu Dhabi
432423,Mersin
178810,Okinawa
211262,Malmö
10685,Porto
399898,Atlanta
75118,Boa Vista
6198,Vladivostok
101242,Saint John
213589,Manchester
31298,Jakarta
134306,Wellington
368121,Berlin
486637,St. George's
76087,Durban
274038,Novosibirsk
97083,Las Palmas de Gran Canaria
295223,St. John's
349875,Nizhny Novgorod
298575,Timbuktu
433480,Rockhampton
334703,Reykjavík
218637,Toulouse
498461,São Tomé
473282,Christchurch
420093,Córdoba
405663,Chongjin
339239,Riyadh
435308,Hyderabad
18728,City of Halifax
51113,Tegucigalpa
190453,Surabaya
146694,Bridgetown
54694,Cairns
78814,Malmö
97236,Pyongyang
258873,Providence
416765,Barcelona
442642,Tórshavn
185180,Francistown
286015,Francistown
85302,Jersey City
414625,Málaga
334301,Malabo
479498,Andorra la Vella
79074,Semarang
16265,Veracruz
34523,Quebec City
434051,Rio Branco
148012,Harbin
115476,Batticaloa
277485,Jayapura
119253,Chongqing
268173,Hamburg
422963,Melekeok
283985,Liverpool
332643,Dhaka
19290,Peshawar
8011,Abidjan
108486,Juneau
141940,Monrovia
317530,Wellington
252638,Cape Town
355597,Washington
392450,Tunis
359995,Novosibirsk
151361,Wuhan
453900,Regina
31219,Namangan
56515,Charlotte
188896,Ibadan
317133,Yellowknife
405278,Manaus
453743,Pekanbaru
340453,Shigatse
3838,Chittagong
113237,Saint-Denis
346933,Zapopan
400797,Glasgow
362717,Chongqing
24672,Willemstad
124427,Qingdao
481912,Norilsk
258504,Sukhumi
431212,Mumbai
291406,Canberra
144201,Mexico City
422140,Punta Arenas
2023,Manama
338221,Virginia Beach
376180,City of Halifax
11830,Bergen
373953,San Juan
339369,Copenhagen
264727,Santa Cruz de la Sierra
163349,Cork (city)
448459,Dalian
145310,Palma
80688,Riyadh
204497,Monrovia
91055,Tampere
332988,Split (city)
146074,Makassar
293455,Mersin
420853,Cannes
373475,Macapá
247383,Peshawar
61537,San Juan
87179,Maracaibo
129276,Buffalo
473225,Calama
295840,Algiers
42730,Pretoria
266087,Nicosia
432725,Jinan
7355,Chengdu
360072,Belmopan
336707,Stanley
481232,Mandurah
305893,Mashhad
258829,Murmansk
237739,Surabaya
108649,Bergen
281723,Assis
348959,Ipoh
155069,Leipzig
134020,Taiyuan
430186,Bilbao
330912,São José dos Campos
275093,Tashkent
162011,Cologne
322123,Bahía Blanca
170905,Forked River
378920,Port Hedland
495922,Málaga
164409,Hanover
140113,Bloemfontein
15909,Jeddah
42361,Mandurah
122823,Kuala Lumpur
311496,Damascus
76756,Suva
211136,St. George's
379752,Sabha
413194,Lucknow
457566,Montreal
59865,San Salvador
406717,Tartu
258961,São Tomé
126969,Suva
213096,Charlotte Amalie
406839,Cockburn Town
383003,Pyongyang
83885,Pyongyang
465078,Hamburg
320493,Denver
397050,Chişinău
345055,Quito
147559,Quebec City
268210,Mogadishu
390237,The Valley
162003,Ashgabat
207177,Belmopan
119775,Cairo
124186,Tehran
416886,Milwaukee
127231,Jinan
382820,Adana
128918,Cairo
105374,Marrakech
184108,Lubumbashi
395497,Washington
268299,Bangkok
132986,Denver
109996,Angra do Heroísmo
193525,Naypyidaw
91497,Santiago de Cuba
47083,Tashkent
216531,Belmopan
367058,Tucson
426021,Blantyre
352876,Lisbon
340892,Pattaya
296724,Recife
233304,Murmansk
28590,Colombo
364183,Helsinki
67912,Banjul
484800,Longyearbyen
347946,Malacca Town
343725,Saint-Pierre
164265,Helsinki
371177,San Fernando
416260,Santa Cruz de la Sierra
236108,İzmir
287606,Batticaloa
148848,Chuí
244866,San Carlos de Bariloche
420635,Milan
333184,Cork (city)
35201,Whitehorse
126892,Dushanbe
226002,Tokyo
81128,Newcastle
360778,Caracas
41231,Balikpapan
121822,San Francisco
272962,Dodoma
416295,Istanbul
300146,Basse-Terre
18155,Papeete
131651,Honolulu
38052,Concepción
32617,Kingston
458689,Surabaya
396748,Asmara
224371,Adamstown
295045,Horta (Azores)
332173,Gold Coast
306065,Charlotte Amalie
366329,Pretoria
158795,Lucknow
238640,Bissau
456659,Dongguan
354962,Suva
438317,Douala
416659,Agartala
32930,Yokohama
281564,Malang
98084,Montreal
214703,Omdurman
440205,Ahmedabad
107959,Bujumbura
239314,Leipzig
212549,Strasbourg
288561,Auckland
191339,Gothenburg
347756,Marseille
135480,Sabha
444880,Phnom Penh
62994,Riyadh
284235,Yamoussoukro
296753,St. John's
201304,Novosibirsk
332704,Arbil
33052,Surat
112986,Kraków
233332,Brisbane
449692,Sarajevo
455704,Athens
126766,Birkirkara
58020,Canberra
24507,Milan
45450,Puerto Williams
5902,San Carlos de Bariloche
441036,Dushanbe
496388,Manaus
375285,Toulouse
52271,Asmara
82509,Curitiba
447758,Monrovia
86794,Luanda
191911,Kathmandu
376258,Sacramento
444465,Blantyre
281249,Padang
223020,Mandurah
40590,Adana
436649,Kano
472917,Lubumbashi
98867,Bratsk
264864,Auckland
424845,Saint-Denis
240497,Tijuana
38112,Wollongong
394746,Helsinki
316820,Antwerp
25238,Adamstown
60047,Leipzig
138763,Quezon City
486890,Cincinnati
316100,Innsbruck
443135,Monrovia
305438,Fort-de-France
457114,Nanjing
206042,El Aaiún
376964,Hilo
117302,Ankara
107614,Hong Kong
396962,Charlotte
18751,Porto
203015,Iquitos
470422,Kansas City
316517,Jamestown
386780,Magadan
129586,Rawalpindi
280960,Buenos Aires
375354,Hobart
459222,Alofi
485329,The Hague
447266,Kandy
256367,Vatican City
262184,Cologne
164227,Yangon
44867,Medina
93401,Santiago de Cuba
429577,Tampere
156248,Linz
336206,Hargeisa
313173,Cologne
104438,Nagpur
125544,Kobe
56125,Forked River
211406,Lubumbashi
20425,Las Palmas de Gran Canaria
127358,Douala
195991,Mecca
70251,Quito
431097,Ahmedabad
429484,Detroit
477391,Podgorica
273540,Guangzhou
465319,Banjul
191383,Iquitos
15844,Ankara
252951,Birmingham
136950,Cockburn Town
32143,Dibrugarh
389790,Milwaukee
395890,Weno
99814,Las Palmas de Gran Canaria
135704,Hai Phong
316558,Paris
280007,Cayenne
431522,Perth
224482,Pekanbaru
173894,San Carlos de Bariloche
295329,Ouagadougou
245371,Fredericton
334931,Linz
408587,Concepción
187734,Jacksonville
95638,Adelaide
491267,Tampa
362651,Portland
363356,Tirana
283059,Porto Alegre
474230,Indianapolis
240391,Manila
247092,Incheon
166494,Francistown
108095,Port Moresby
120089,Tel Aviv
312845,Faisalabad
122498,Fortaleza
216277,Gdańsk
412390,Durban
30260,Riverside
430774,Barcelona
473728,Mérida
478199,Baku
339773,Banda Aceh
494697,Fairbanks
498477,Bucharest
199888,Jamestown
390721,Curitiba
367474,Srinagar
219331,Chongjin
443409,Buenos Aires
376768,Cebu City
458578,Bandung
147869,Cape Town
243117,Gold Coast
349115,Gaziantep
7870,Macau
419635,Surat
153664,Kandahar
389243,Cartagena
390295,Medina
297526,Ibiza
410040,Salt Lake City
439954,Ludhiana
250070,Chennai
157725,Rosario
39186,Tagbilaran
209041,Labasa
232674,Bratislava
427430,Los Angeles
284625,Konya
447237,Pristina
39045,Xining
274686,Iquique
243689,Seattle
271106,Valdivia
16569,Gangtok
359740,Wichita
20615,Charlotte
242287,Cuiabá
18208,Jeddah
181645,Nizhny Novgorod
134663,Pago Pago
464394,Lviv
122953,Tampere
378259,Bogotá
394989,Edmonton
25834,Algiers
267076,Kingstown
78747,Manila
485201,Naypyidaw
158620,Mersin
300127,Gold Coast
36564,Bergen
467830,Mwanza
471284,Xi'an
26754,Pristina
328975,Bangui
359193,Palembang
334514,Rosario
292808,Aarhus
320106,Milwaukee
206374,Ponta Delgada
133662,Kansas City
208991,Astana
285827,El Aaiún
468866,Hobart
122863,Shigatse
150670,Montevideo
149879,Zürich
271718,Leipzig
190411,Zürich
121236,Libreville
479447,Ibiza
403179,Busan
392500,Greenwich
155357,Dunedin
460681,Malacca Town
77479,Thessaloniki
163167,Buffalo
357477,Rotterdam
492789,Port Blair
292369,Tamale
226363,Zhengzhou
464153,Seattle
447208,St. George's
222419,Adelaide
473611,Stepanakert
437289,Castries
452091,Davao City
353027,Iquitos
350354,Birkirkara
441733,Harare
354751,Hai Phong
329213,São Paulo
143947,Glasgow
